;ensembl_gene_id;hgnc_symbol;chromosome_name;start_position;end_position;gene_length;DEG
2784;ENSG00000172350;ABCG4;11;119019722;119033360;13638;0
2785;ENSG00000172375;C2CD2L;11;118972908;118989252;16344;0
2786;ENSG00000172380;GNG12;1;68167149;68299150;132001;0
2787;ENSG00000172409;CLP1;11;57416465;57429340;12875;0
2788;ENSG00000172410;INSL5;1;67263424;67266939;3515;0
2789;ENSG00000172456;FGGY;1;59762310;60233347;471037;0
2790;ENSG00000172458;IL17D;13;21276266;21297237;20971;0
2791;ENSG00000172500;FIBP;11;65651212;65656010;4798;0
2792;ENSG00000172508;CARNS1;11;67182439;67193078;10639;0
2793;ENSG00000172531;PPP1CA;11;67165654;67188654;23000;0
2794;ENSG00000172572;PDE3A;12;20522179;20837315;315136;0
2795;ENSG00000172586;CHCHD1;10;75541805;75543410;1605;0
2796;ENSG00000172602;RND1;12;49250928;49259681;8753;0
2797;ENSG00000172613;RAD9A;11;67159176;67165881;6705;0
2798;ENSG00000172638;EFEMP2;11;65633912;65641063;7151;0
2799;ENSG00000172661;FAM21C;10;46222648;46288409;65761;0
2800;ENSG00000172663;TMEM134;11;67231824;67236743;4919;0
2801;ENSG00000172671;ZFAND4;10;46111043;46168228;57185;0
2802;ENSG00000172725;CORO1B;11;67205519;67211292;5773;0
2803;ENSG00000172731;LRRC20;10;72058729;72142382;83653;0
2804;ENSG00000172732;MUS81;11;65624597;65635124;10527;0
2805;ENSG00000172757;CFL1;11;65590493;65629497;39004;0
2806;ENSG00000172766;NAA16;13;41885341;41951166;65825;0
2807;ENSG00000172803;SNX32;11;65601112;65624367;23255;1
2808;ENSG00000172819;RARG;12;53604354;53626764;22410;0
2809;ENSG00000172830;SSH3;11;67070919;67080078;9159;0
2810;ENSG00000172890;NADSYN1;11;71164155;71235153;70998;0
2811;ENSG00000172893;DHCR7;11;71139239;71163914;24675;0
2812;ENSG00000172915;NBEA;13;35516424;36247159;730735;0
2813;ENSG00000172922;RNASEH2C;11;65482367;65488418;6051;0
2814;ENSG00000172932;ANKRD13D;11;67056018;67069956;13938;0
2815;ENSG00000172977;KAT5;11;65479467;65487075;7608;0
2816;ENSG00000173020;ADRBK1;11;67033881;67054027;20146;0
2817;ENSG00000173039;RELA;11;65421067;65430565;9498;0
2818;ENSG00000173064;HECTD4;12;112597992;112819896;221904;0
2819;ENSG00000173088;C10orf131;10;97667360;97698480;31120;0
2820;ENSG00000173110;HSPA6;1;161494036;161496681;2645;1
2821;ENSG00000173113;TRMT112;11;64083932;64085556;1624;0
2822;ENSG00000173120;KDM2A;11;66886740;67025558;138818;0
2823;ENSG00000173141;MRP63;13;21750784;21753223;2439;0
2824;ENSG00000173145;NOC3L;10;96075004;96122716;47712;0
2825;ENSG00000173153;ESRRA;11;64073044;64084215;11171;0
2826;ENSG00000173157;ADAMTS20;12;43747669;43945724;198055;0
2827;ENSG00000173171;MTX1;1;155178490;155183615;5125;0
2828;ENSG00000173207;CKS1B;1;154947129;154951725;4596;0
2829;ENSG00000173208;ABCD2;12;39943835;40013553;69718;0
2830;ENSG00000173212;MAB21L3;1;116654376;116677861;23485;0
2831;ENSG00000173218;VANGL1;1;116184574;116240845;56271;0
2832;ENSG00000173227;SYT12;11;66774249;66818334;44085;0
2833;ENSG00000173264;GPR137;11;64037534;64056972;19438;0
2834;ENSG00000173267;SNCG;10;88718375;88723017;4642;0
2835;ENSG00000173269;MMRN2;10;88695297;88729238;33941;1
2836;ENSG00000173327;MAP3K11;11;65365226;65382853;17627;0
2837;ENSG00000173338;KCNK7;11;65360326;65363467;3141;0
2838;ENSG00000173406;DAB1;1;57460451;59012406;1551955;0
2839;ENSG00000173409;ARV1;1;231114727;231136341;21614;0
2840;ENSG00000173436;MINOS1;1;19923477;19956314;32837;0
2841;ENSG00000173442;EHBP1L1;11;65343509;65360121;16612;0
2842;ENSG00000173451;THAP2;12;72056789;72074419;17630;0
2843;ENSG00000173456;RNF26;11;119205237;119208023;2786;0
2844;ENSG00000173457;PPP1R14B;11;64011956;64014413;2457;0
2845;ENSG00000173465;SSSCA1;11;65337901;65341413;3512;0
2846;ENSG00000173486;FKBP2;11;64008475;64011604;3129;0
2847;ENSG00000173511;VEGFB;11;64002010;64006259;4249;0
2848;ENSG00000173588;CCDC41;12;94700225;94853764;153539;0
2849;ENSG00000173598;NUDT4;12;93771659;93797024;25365;0
2850;ENSG00000173599;PC;11;66615704;66725847;110143;0
2851;ENSG00000173614;NMNAT1;1;10003486;10045559;42073;0
2852;ENSG00000173621;LRFN4;11;66624118;66627946;3828;0
2853;ENSG00000173653;RCE1;11;66610306;66614017;3711;0
2854;ENSG00000173660;UQCRH;1;46769303;46782448;13145;0
2855;ENSG00000173673;HES3;1;6304252;6305638;1386;0
2856;ENSG00000173715;C11orf80;11;66511922;66610987;99065;0
2857;ENSG00000173726;TOMM20;1;235272651;235292251;19600;0
2858;ENSG00000173825;TIGD3;11;65122238;65125084;2846;0
2859;ENSG00000173846;PLK3;1;45265897;45271662;5765;0
2860;ENSG00000173848;NET1;10;5454514;5500426;45912;1
2861;ENSG00000173876;TUBB8;10;92828;120103;27275;0
2862;ENSG00000173898;SPTBN2;11;66452719;66496697;43978;0
2863;ENSG00000173914;RBM4B;11;66432469;66445392;12923;0
2864;ENSG00000173915;USMG5;10;105148798;105156223;7425;0
2865;ENSG00000173933;RBM4;11;66384097;66434153;50056;0
2866;ENSG00000173947;PIFO;1;111888910;111895635;6725;0
2867;ENSG00000173988;LRRC63;13;46786083;46851501;65418;0
2868;ENSG00000173992;CCS;11;66360292;66373490;13198;0
2869;ENSG00000174021;GNG5;1;84964008;84972248;8240;0
2870;ENSG00000174032;SLC25A30;13;45967451;45992590;25139;0
2871;ENSG00000174080;CTSF;11;66330934;66336312;5378;0
2872;ENSG00000174099;MSRB3;12;65672423;65882024;209601;0
2873;ENSG00000174106;LEMD3;12;65563351;65642107;78756;0
2874;ENSG00000174151;CYB561D1;1;110036674;110045554;8880;0
2875;ENSG00000174165;ZDHHC24;11;66288108;66313709;25601;0
2876;ENSG00000174194;AGAP8;10;51224681;51371321;146640;0
2877;ENSG00000174206;C12orf66;12;64580096;64616076;35980;0
2878;ENSG00000174233;ADCY6;12;49159975;49182820;22845;0
2879;ENSG00000174236;REP15;12;27849428;27850566;1138;0
2880;ENSG00000174243;DDX23;12;49223547;49246625;23078;0
2881;ENSG00000174276;ZNHIT2;11;64883875;64885170;1295;0
2882;ENSG00000174307;PHLDA3;1;201434620;201438365;3745;0
2883;ENSG00000174332;GLIS1;1;53971910;54199877;227967;0
2884;ENSG00000174348;PODN;1;53527854;53551174;23320;0
2885;ENSG00000174370;C11orf45;11;128769460;128775930;6470;0
2886;ENSG00000174371;EXO1;1;242011269;242058450;47181;1
2887;ENSG00000174437;ATP2A2;12;110718561;110788898;70337;0
2888;ENSG00000174456;C12orf76;12;110465872;110511491;45619;0
2889;ENSG00000174483;BBS1;11;66278077;66301098;23021;0
2890;ENSG00000174502;SLC26A9;1;205882176;205912588;30412;0
2891;ENSG00000174514;MFSD4;1;205538013;205572046;34033;0
2892;ENSG00000174516;PELI3;11;66234216;66244808;10592;0
2893;ENSG00000174529;TMEM81;1;205052258;205053645;1387;0
2894;ENSG00000174547;MRPL11;11;66202546;66234209;31663;0
2895;ENSG00000174567;GOLT1A;1;204167288;204183220;15932;0
2896;ENSG00000174574;AKIRIN1;1;39456895;39471731;14836;0
2897;ENSG00000174576;NPAS4;11;66188475;66194178;5703;1
2898;ENSG00000174606;ANGEL2;1;213165524;213189168;23644;0
2899;ENSG00000174669;SLC29A2;11;66129992;66139685;9693;0
2900;ENSG00000174672;BRSK2;11;1411129;1483919;72790;0
2901;ENSG00000174684;B3GNT1;11;66112843;66115163;2320;0
2902;ENSG00000174718;KIAA1551;12;32112304;32146039;33735;0
2903;ENSG00000174721;FGFBP3;10;93666346;93669240;2894;0
2904;ENSG00000174744;BRMS1;11;66104804;66112596;7792;0
2905;ENSG00000174775;HRAS;11;532242;537287;5045;0
2906;ENSG00000174791;RIN1;11;66097713;66104311;6598;0
2907;ENSG00000174804;FZD4;11;86656721;86666433;9712;1
2908;ENSG00000174827;PDZK1;1;145726918;145764074;37156;0
2909;ENSG00000174842;GLMN;1;92711959;92764544;52585;0
2910;ENSG00000174851;YIF1A;11;66052051;66056641;4590;0
2911;ENSG00000174871;CNIH2;11;66045661;66052772;7111;0
2912;ENSG00000174903;RAB1B;11;66036004;66044963;8959;0
2913;ENSG00000174915;PTDSS2;11;448268;491393;43125;0
2914;ENSG00000174989;FBXW8;12;117348761;117468953;120192;0
2915;ENSG00000174996;KLC2;11;66024765;66035331;10566;0
2916;ENSG00000175029;CTBP2;10;126676421;126849739;173318;0
2917;ENSG00000175087;PDIK1L;1;26437664;26452034;14370;0
2918;ENSG00000175104;TRAF6;11;36508577;36531822;23245;0
2919;ENSG00000175115;PACS1;11;65837834;66012218;174384;0
2920;ENSG00000175130;MARCKSL1;1;32799433;32801980;2547;0
2921;ENSG00000175137;SH3BP5L;1;249104648;249120832;16184;0
2922;ENSG00000175147;TMEM51-AS1;1;15442448;15478960;36512;0
2923;ENSG00000175183;CSRP2;12;77252495;77272840;20345;1
2924;ENSG00000175189;INHBC;12;57828543;57844611;16068;0
2925;ENSG00000175197;DDIT3;12;57910371;57914300;3929;0
2926;ENSG00000175203;DCTN2;12;57923885;57941114;17229;0
2927;ENSG00000175206;NPPA;1;11905766;11908402;2636;0
2928;ENSG00000175213;ZNF408;11;46722368;46727462;5094;0
2929;ENSG00000175215;CTDSP2;12;58213710;58240522;26812;0
2930;ENSG00000175216;CKAP5;11;46764598;46867847;103249;0
2931;ENSG00000175220;ARHGAP1;11;46698630;46722165;23535;0
2932;ENSG00000175224;ATG13;11;46638826;46696368;57542;0
2933;ENSG00000175229;GAL3ST3;11;65809423;65816651;7228;0
2934;ENSG00000175264;CHST1;11;45670427;45687172;16745;0
2935;ENSG00000175274;TP53I11;11;44907454;44972840;65386;0
2936;ENSG00000175279;APITD1;1;10490159;10512210;22051;0
2937;ENSG00000175334;BANF1;11;65769550;65771620;2070;0
2938;ENSG00000175348;TMEM9B;11;8968841;8986558;17717;0
2939;ENSG00000175352;NRIP3;11;9002123;9025596;23473;0
2940;ENSG00000175356;SCUBE2;11;9041071;9159661;118590;0
2941;ENSG00000175376;EIF1AD;11;65764016;65769647;5631;0
2942;ENSG00000175390;EIF3F;11;7991798;8023409;31611;0
2943;ENSG00000175395;ZNF25;10;38238500;38265561;27061;0
2944;ENSG00000175467;SART1;11;65729160;65747299;18139;0
2945;ENSG00000175470;PPP2R2D;10;133747955;133773331;25376;0
2946;ENSG00000175482;POLD4;11;67118248;67124443;6195;0
2947;ENSG00000175505;CLCF1;11;67131639;67141648;10009;0
2948;ENSG00000175513;TSGA10IP;11;65712916;65727434;14518;0
2949;ENSG00000175518;UBQLNL;11;5535623;5537935;2312;0
2950;ENSG00000175536;LIPT2;11;74202757;74204778;2021;0
2951;ENSG00000175548;ALG10B;12;38710380;38717784;7404;0
2952;ENSG00000175550;DRAP1;11;65686728;65689032;2304;0
2953;ENSG00000175564;UCP3;11;73711326;73720480;9154;0
2954;ENSG00000175567;UCP2;11;73685712;73694352;8640;0
2955;ENSG00000175573;C11orf68;11;65684279;65686588;2309;0
2956;ENSG00000175575;PAAF1;11;73587744;73638790;51046;0
2957;ENSG00000175581;MRPL48;11;73498361;73576178;77817;0
2958;ENSG00000175582;RAB6A;11;73386683;73472182;85499;0
2959;ENSG00000175602;CCDC85B;11;65657875;65659105;1230;0
2960;ENSG00000175634;RPS6KB2;11;67195931;67202872;6941;0
2961;ENSG00000175727;MLXIP;12;122516628;122631894;115266;0
2962;ENSG00000175756;AURKAIP1;1;1309110;1310875;1765;0
2963;ENSG00000175782;SLC35E3;12;69139886;69187508;47622;0
2964;ENSG00000175868;CALCB;11;14926543;15103888;177345;0
2965;ENSG00000175899;A2M;12;9220260;9268825;48565;1
2966;ENSG00000175970;UNC119B;12;121148238;121161443;13205;0
2967;ENSG00000175984;DENND2C;1;115125469;115213043;87574;0
2968;ENSG00000176022;B3GALT6;1;1167629;1170421;2792;0
2969;ENSG00000176092;AIM1L;1;26648350;26680621;32271;0
2970;ENSG00000176102;CSTF3;11;33098734;33183917;85183;0
2971;ENSG00000176124;DLEU1;13;50656307;51297372;641065;0
2972;ENSG00000176148;TCP11L1;11;33060963;33127489;66526;0
2973;ENSG00000176171;BNIP3;10;133781578;133795435;13857;0
2974;ENSG00000176236;C10orf111;10;15137384;15139318;1934;0
2975;ENSG00000176244;ACBD7;10;15119522;15130775;11253;0
2976;ENSG00000176261;ZBTB8OS;1;33065773;33116504;50731;0
2977;ENSG00000176268;CYCSP34;13;41437735;41438038;303;0
2978;ENSG00000176273;SLC35G1;10;95653730;95715819;62089;0
2979;ENSG00000176340;COX8A;11;63742079;63744015;1936;0
2980;ENSG00000176383;B3GNT4;12;122688090;122693499;5409;0
2981;ENSG00000176393;RNPEP;1;201951500;201975275;23775;0
2982;ENSG00000176422;SPRYD4;12;56862301;56864763;2462;0
2983;ENSG00000176444;CLK2;1;155232659;155248282;15623;0
2984;ENSG00000176485;PLA2G16;11;63340667;63384355;43688;0
2985;ENSG00000176697;BDNF;11;27676440;27743605;67165;0
2986;ENSG00000176834;VSIG10;12;118501398;118573831;72433;0
2987;ENSG00000176871;WSB2;12;118470712;118500235;29523;0
2988;ENSG00000176894;PXMP2;12;133264192;133297276;33084;0
2989;ENSG00000176915;ANKLE2;12;133302254;133338474;36220;0
2990;ENSG00000176971;FIBIN;11;27015628;27018630;3002;0
2991;ENSG00000176973;FAM89B;11;65339820;65341669;1849;0
2992;ENSG00000176986;SEC24C;10;75504120;75531919;27799;0
2993;ENSG00000177000;MTHFR;1;11845780;11866977;21197;0
2994;ENSG00000177030;DEAF1;11;644233;706715;62482;0
2995;ENSG00000177042;TMEM80;11;695428;705028;9600;0
2996;ENSG00000177054;ZDHHC13;11;19138646;19197969;59323;0
2997;ENSG00000177084;POLE;12;133200348;133263951;63603;0
2998;ENSG00000177098;SCN4B;11;118004092;118023603;19511;1
2999;ENSG00000177103;DSCAML1;11;117298489;117688240;389751;0
3000;ENSG00000177105;RHOG;11;3848208;3862213;14005;0
3001;ENSG00000177106;EPS8L2;11;694438;727727;33289;0
3002;ENSG00000177112;MRVI1-AS1;11;10562819;10621479;58660;0
3003;ENSG00000177119;ANO6;12;45609770;45834187;224417;0
3004;ENSG00000177133;LINC00982;1;2976179;2985001;8822;1
3005;ENSG00000177156;TALDO1;11;747329;765024;17695;0
3006;ENSG00000177169;ULK1;12;132379196;132407712;28516;0
3007;ENSG00000177181;RIMKLA;1;42846466;42888249;41783;0
3008;ENSG00000177192;PUS1;12;132413745;132428406;14661;0
3009;ENSG00000177225;PDDC1;11;767220;777488;10268;0
3010;ENSG00000177236;;11;780117;780755;638;0
3011;ENSG00000177272;KCNA3;1;111214310;111217655;3345;0
3012;ENSG00000177283;FZD8;10;35927177;35930362;3185;0
3013;ENSG00000177301;KCNA2;1;111136202;111174096;37894;0
3014;ENSG00000177359;;12;31264586;31359088;94502;0
3015;ENSG00000177363;LRRN4CL;11;62453874;62457371;3497;0
3016;ENSG00000177406;;12;740057;772872;32815;0
3017;ENSG00000177425;PAWR;12;79968759;80084877;116118;0
3018;ENSG00000177542;SLC25A22;11;790475;798316;7841;0
3019;ENSG00000177551;NHLH2;1;116378998;116386538;7540;0
3020;ENSG00000177575;CD163;12;7623409;7656489;33080;0
3021;ENSG00000177595;PIDD;11;799179;809753;10574;0
3022;ENSG00000177600;RPLP2;11;809647;812880;3233;0
3023;ENSG00000177606;JUN;1;59246465;59249785;3320;1
3024;ENSG00000177613;CSTF2T;10;53455247;53459355;4108;0
3025;ENSG00000177614;PGBD5;1;230457392;230561475;104083;0
3026;ENSG00000177628;GBA;1;155204243;155214490;10247;1
3027;ENSG00000177640;CASC2;10;119805790;119969663;163873;0
3028;ENSG00000177666;PNPLA2;11;818902;825573;6671;0
3029;ENSG00000177674;AGTRAP;1;11796141;11814859;18718;0
3030;ENSG00000177675;CD163L1;12;7499281;7632493;133212;0
3031;ENSG00000177697;CD151;11;832843;839831;6988;0
3032;ENSG00000177700;POLR2L;11;837356;842545;5189;0
3033;ENSG00000177788;;1;229394028;229406775;12747;0
3034;ENSG00000177807;KCNJ10;1;160007257;160040038;32781;0
3035;ENSG00000177830;CHID1;11;867357;915058;47701;0
3036;ENSG00000177853;ZNF518A;10;97889472;97965044;75572;0
3037;ENSG00000177868;CCDC23;1;43272723;43282954;10231;0
3038;ENSG00000177875;C12orf68;12;48577366;48579709;2343;0
3039;ENSG00000177888;ZBTB41;1;197122810;197169672;46862;0
3040;ENSG00000177889;UBE2N;12;93799449;93836038;36589;0
3041;ENSG00000177951;BET1L;11;167784;207428;39644;0
3042;ENSG00000177954;RPS27;1;153963235;153964626;1391;0
3043;ENSG00000177963;RIC8A;11;207511;215113;7602;0
3044;ENSG00000177981;ASB8;12;48541571;48574996;33425;0
3045;ENSG00000177990;DPY19L2;12;63952693;64062719;110026;1
3046;ENSG00000178028;DMAP1;1;44679127;44686353;7226;0
3047;ENSG00000178096;BOLA1;1;149859440;149872351;12911;0
3048;ENSG00000178104;PDE4DIP;1;144836157;145076186;240029;0
3049;ENSG00000178105;DDX10;11;108535752;108811657;275905;0
3050;ENSG00000178202;KDELC2;11;108342832;108369159;26327;1
3051;ENSG00000178217;SH2D4B;10;82297658;82406316;108658;1
3052;ENSG00000178301;AQP11;11;77300436;77321400;20964;0
3053;ENSG00000178401;DNAJC22;12;49740700;49751309;10609;0
3054;ENSG00000178440;LINC00843;10;51732523;51741813;9290;0
3055;ENSG00000178449;COX14;12;50505762;50514240;8478;0
3056;ENSG00000178498;DTX3;12;57998405;58003587;5182;0
3057;ENSG00000178585;CTNNBIP1;1;9908334;9970394;62060;0
3058;ENSG00000178821;TMEM52;1;1849029;1850712;1683;0
3059;ENSG00000178878;APOLD1;12;12878851;12982909;104058;0
3060;ENSG00000178882;FAM101A;12;124457788;124800570;342782;0
3061;ENSG00000178922;HYI;1;43916824;43919660;2836;0
3062;ENSG00000178965;C1orf173;1;75033795;75139422;105627;0
3063;ENSG00000179051;RCC2;1;17733256;17766220;32964;0
3064;ENSG00000179057;IGSF22;11;18725852;18747777;21925;0
3065;ENSG00000179085;DPM3;1;155112367;155113071;704;0
3066;ENSG00000179104;TMTC2;12;83080659;83528649;447990;0
3067;ENSG00000179119;SPTY2D1;11;18627948;18656338;28390;0
3068;ENSG00000179133;C10orf67;10;23556124;23633774;77650;0
3069;ENSG00000179163;FUCA1;1;24171567;24194784;23217;0
3070;ENSG00000179195;ZNF664;12;124456392;124499986;43594;0
3071;ENSG00000179240;;11;76092357;76125663;33306;0
3072;ENSG00000179241;LDLRAD3;11;35965531;36253686;288155;0
3073;ENSG00000179292;TMEM151A;11;66059341;66064135;4794;0
3074;ENSG00000179295;PTPN11;12;112856155;112947717;91562;0
3075;ENSG00000179296;CTGLF12P;10;49217898;49239729;21831;0
3076;ENSG00000179331;RAB39A;11;107799229;107834208;34979;0
3077;ENSG00000179397;C1orf101;1;244617679;244804479;186800;0
3078;ENSG00000179403;VWA1;1;1370241;1378262;8021;0
3079;ENSG00000179431;FJX1;11;35639735;35642419;2684;0
3080;ENSG00000179456;ZBTB18;1;244214585;244220778;6193;0
3081;ENSG00000179520;SLC17A8;12;100750857;100815837;64980;1
3082;ENSG00000179532;DNHD1;11;6518490;6614988;96498;0
3083;ENSG00000179546;HTR1D;1;23516993;23521222;4229;0
3084;ENSG00000179611;DGKZP1;13;44542560;44545335;2775;0
3085;ENSG00000179630;LACC1;13;44453420;44468068;14648;0
3086;ENSG00000179715;PCED1B;12;47473386;47630443;157057;0
3087;ENSG00000179743;;1;16160560;16174642;14082;0
3088;ENSG00000179774;ATOH7;10;69990386;69991871;1485;0
3089;ENSG00000179813;FAM216B;13;43355686;43365683;9997;0
3090;ENSG00000179862;CITED4;1;41326729;41328018;1289;0
3091;ENSG00000179899;PHC1P1;12;55804263;55808633;4370;0
3092;ENSG00000179902;C1orf194;1;109648573;109656479;7906;0
3093;ENSG00000179912;R3HDM2;12;57643392;57824788;181396;0
3094;ENSG00000179941;BBS10;12;76738254;76742222;3968;0
3095;ENSG00000179988;PSTK;10;124713897;124757029;43132;0
3096;ENSG00000180098;TRNAU1AP;1;28879597;28905051;25454;0
3097;ENSG00000180139;ACTA2-AS1;10;90692400;90700368;7968;0
3098;ENSG00000180176;TH;11;2185159;2193107;7948;0
3099;ENSG00000180198;RCC1;1;28832455;28865812;33357;0
3100;ENSG00000180210;F2;11;46740730;46761056;20326;1
3101;ENSG00000180263;FGD6;12;95470525;95611258;140733;0
3102;ENSG00000180287;PLD5;1;242246288;242687998;441710;1
3103;ENSG00000180318;ALX1;12;85673885;85695562;21677;0
3104;ENSG00000180332;KCTD4;13;45766988;45775175;8187;0
3105;ENSG00000180423;HARBI1;11;46624411;46639459;15048;0
3106;ENSG00000180425;C11orf71;11;114262165;114271139;8974;0
3107;ENSG00000180440;SERTM1;13;37248049;37271976;23927;1
3108;ENSG00000180481;GLIPR1L2;12;75784850;75826468;41618;0
3109;ENSG00000180488;FAM73A;1;78245309;78344106;98797;0
3110;ENSG00000180581;SRP9P1;10;93565803;93567253;1450;0
3111;ENSG00000180592;SKIDA1;10;21802407;21814611;12204;0
3112;ENSG00000180628;PCGF5;10;92979908;93044088;64180;0
3113;ENSG00000180660;MAB21L1;13;36047926;36050832;2906;0
3114;ENSG00000180667;YOD1;1;207217194;207226325;9131;0
3115;ENSG00000180720;CHRM4;11;46406640;46408107;1467;0
3116;ENSG00000180730;SHISA2;13;26618735;26625169;6434;1
3117;ENSG00000180758;GPR157;1;9160364;9189229;28865;0
3118;ENSG00000180764;PIPSL;10;95717948;95721297;3349;0
3119;ENSG00000180771;SRSF8;11;94800056;94804388;4332;0
3120;ENSG00000180773;SLC36A4;11;92877341;92931130;53789;0
3121;ENSG00000180776;ZDHHC20;13;21950263;22033509;83246;0
3122;ENSG00000180817;PPA1;10;71962586;71993667;31081;0
3123;ENSG00000180867;PDIA3P1;1;146649692;146651206;1514;0
3124;ENSG00000180875;GREM2;1;240652873;240775449;122576;0
3125;ENSG00000180881;CAPS2;12;75669759;75784708;114949;0
3126;ENSG00000181039;ANKRD34A;1;145470508;145475646;5138;0
3127;ENSG00000181192;DHTKD1;10;12110971;12165224;54253;0
3128;ENSG00000181218;HIST3H2A;1;228645065;228645560;495;0
3129;ENSG00000181264;TMEM136;11;120195838;120204391;8553;0
3130;ENSG00000181274;FRAT2;10;99092255;99094458;2203;0
3131;ENSG00000181418;DDN;12;49388932;49393092;4160;0
3132;ENSG00000181450;ZNF678;1;227751244;227865144;113900;0
3133;ENSG00000181656;GPR88;1;101003693;101007574;3881;0
3134;ENSG00000181754;AMIGO1;1;110046797;110052360;5563;0
3135;ENSG00000181773;GPR3;1;27719148;27722318;3170;0
3136;ENSG00000181817;LSM10;1;36856839;36863493;6654;0
3137;ENSG00000181830;SLC35C1;11;45825623;45834566;8943;0
3138;ENSG00000181852;RNF41;12;56598285;56615717;17432;0
3139;ENSG00000181873;IBA57;1;228353516;228369958;16442;0
3140;ENSG00000181908;;11;64216546;64219126;2580;0
3141;ENSG00000181915;ADO;10;64564516;64568238;3722;0
3142;ENSG00000181924;COA4;11;73583712;73588033;4321;0
3143;ENSG00000181929;PRKAG1;12;49396057;49412980;16923;0
3144;ENSG00000182004;SNRPE;1;203830731;203839678;8947;0
3145;ENSG00000182010;RTKN2;10;63942794;64028466;85672;0
3146;ENSG00000182022;CHST15;10;125767184;125853206;86022;1
3147;ENSG00000182050;MGAT4C;12;86372516;87232681;860165;0
3148;ENSG00000182053;TRIM49B;11;49050504;49059579;9075;0
3149;ENSG00000182103;FAM181B;11;82443053;82444906;1853;0
3150;ENSG00000182109;;1;39987952;40011859;23907;0
3151;ENSG00000182118;FAM89A;1;231154704;231175992;21288;0
3152;ENSG00000182134;TDRKH;1;151742583;151763892;21309;0
3153;ENSG00000182180;MRPS16;10;75006510;75012451;5941;0
3154;ENSG00000182183;FAM159A;1;53099016;53135355;36339;0
3155;ENSG00000182196;ARL6IP4;12;123464607;123467456;2849;0
3156;ENSG00000182199;SHMT2;12;57623110;57628718;5608;0
3157;ENSG00000182208;MOB2;11;1490687;1522477;31790;0
3158;ENSG00000182255;KCNA4;11;30031288;30038570;7282;0
